ID_TIPO_DOCUMENTO,ID_SEXO_BIOLOGICO,FECHA_NACIMIENTO,ID_PAIS,ID_MUNICIPIO,PERIODO
CC,M,06/10/2001 12:00:00 AM,170,76834,20201
TI,F,07/12/2003 12:00:00 AM,170,76100,20201
TI,F,08/20/2003 12:00:00 AM,170,76100,20201
TI,F,03/08/2003 12:00:00 AM,170,76100,20201
CC,M,03/16/2001 12:00:00 AM,170,76100,20201
TI,M,03/07/2003 12:00:00 AM,170,76147,20201
CC,F,02/12/2001 12:00:00 AM,170,76520,20201
CC,F,04/12/2002 12:00:00 AM,170,76520,20201
TI,F,03/18/2003 12:00:00 AM,170,76520,20201
CC,M,02/06/2002 12:00:00 AM,170,76318,20201
CC,M,07/01/2002 12:00:00 AM,170,76111,20201
CC,M,08/23/2002 12:00:00 AM,170,76318,20201
CC,F,10/04/2002 12:00:00 AM,170,76318,20201
TI,M,06/27/2003 12:00:00 AM,170,76318,20201
TI,F,10/02/2003 12:00:00 AM,170,76520,20201
CC,F,09/02/2002 12:00:00 AM,170,76248,20201
TI,F,05/01/2003 12:00:00 AM,170,76248,20201
CC,F,10/10/2002 12:00:00 AM,170,76364,20201
TI,F,04/03/2003 12:00:00 AM,170,76111,20201
TI,M,05/04/2003 12:00:00 AM,170,76111,20201
TI,F,05/23/2003 12:00:00 AM,170,76111,20201
TI,M,06/13/2003 12:00:00 AM,170,76111,20201
TI,F,08/08/2003 12:00:00 AM,170,76111,20201
TI,F,08/07/2003 12:00:00 AM,170,76111,20201
CC,F,01/23/2002 12:00:00 AM,170,76113,20201
CC,M,06/12/2002 12:00:00 AM,170,76126,20201
CC,M,04/27/2002 12:00:00 AM,170,76109,20201
TI,M,06/13/2003 12:00:00 AM,170,76828,20201
CC,M,08/10/1999 12:00:00 AM,170,85410,20201
CC,M,01/07/2000 12:00:00 AM,170,76834,20201
CC,F,04/27/1992 12:00:00 AM,170,76834,20201
TI,F,09/23/2003 12:00:00 AM,170,76834,20201
TI,M,03/24/2003 12:00:00 AM,170,76834,20201
TI,F,03/19/2003 12:00:00 AM,170,76834,20201
TI,M,12/09/2003 12:00:00 AM,170,76834,20201
TI,F,06/12/2003 12:00:00 AM,170,76834,20201
TI,M,05/07/2003 12:00:00 AM,170,76834,20201
TI,F,12/09/2002 12:00:00 AM,170,76834,20201
TI,F,07/19/2003 12:00:00 AM,170,76834,20201
TI,M,08/01/2003 12:00:00 AM,170,76834,20201
CC,M,02/14/2001 12:00:00 AM,170,76834,20201
CC,M,04/02/2002 12:00:00 AM,170,76834,20201
TI,F,06/04/2003 12:00:00 AM,170,76834,20201
TI,F,06/23/2003 12:00:00 AM,170,76834,20201
TI,F,06/15/2003 12:00:00 AM,170,76834,20201
TI,F,05/28/2003 12:00:00 AM,170,76834,20201
CC,M,01/25/2002 12:00:00 AM,170,76834,20201
CC,M,01/10/2002 12:00:00 AM,170,76834,20201
CC,F,01/17/2002 12:00:00 AM,170,76834,20201
TI,M,05/13/2003 12:00:00 AM,170,76834,20201
TI,F,05/06/2003 12:00:00 AM,170,76834,20201
TI,F,05/03/2003 12:00:00 AM,170,76834,20201
TI,M,05/22/2003 12:00:00 AM,,27901,20201
TI,F,05/19/2003 12:00:00 AM,170,76834,20201
TI,F,05/28/2003 12:00:00 AM,170,76834,20201
TI,M,05/15/2003 12:00:00 AM,170,76834,20201
CC,M,06/09/2002 12:00:00 AM,170,76834,20201
TI,M,08/28/2003 12:00:00 AM,170,76834,20201
TI,F,08/12/2003 12:00:00 AM,170,76834,20201
TI,F,08/16/2003 12:00:00 AM,170,76834,20201
TI,F,08/16/2003 12:00:00 AM,170,76834,20201
TI,M,08/24/2003 12:00:00 AM,170,76834,20201
TI,F,09/05/2003 12:00:00 AM,170,76834,20201
TI,F,03/24/2003 12:00:00 AM,170,76834,20201
TI,M,03/04/2003 12:00:00 AM,170,76834,20201
CC,F,01/25/2002 12:00:00 AM,170,76834,20201
CC,F,12/16/2001 12:00:00 AM,170,76834,20201
CC,F,02/13/2002 12:00:00 AM,170,76834,20201
CC,F,08/31/2002 12:00:00 AM,170,76834,20201
TI,M,10/01/2003 12:00:00 AM,170,76834,20201
TI,F,10/15/2003 12:00:00 AM,170,76834,20201
TI,M,10/23/2003 12:00:00 AM,170,76834,20201
TI,F,05/03/2003 12:00:00 AM,170,76834,20201
TI,M,10/26/2003 12:00:00 AM,170,76834,20201
TI,M,09/25/2003 12:00:00 AM,170,76834,20201
CC,F,08/20/2002 12:00:00 AM,170,76834,20201
CC,M,10/02/2002 12:00:00 AM,170,76834,20201
CC,F,10/14/2002 12:00:00 AM,170,76834,20201
CC,F,10/09/2002 12:00:00 AM,170,76834,20201
CC,F,11/11/2002 12:00:00 AM,170,76834,20201
CC,M,10/06/2002 12:00:00 AM,170,76834,20201
CC,F,10/24/2002 12:00:00 AM,170,76834,20201
CC,F,11/11/2002 12:00:00 AM,170,76834,20201
TI,M,12/10/2002 12:00:00 AM,170,76834,20201
TI,F,11/27/2002 12:00:00 AM,170,76834,20201
CC,M,12/07/2002 12:00:00 AM,170,76834,20201
TI,F,01/02/2003 12:00:00 AM,170,76834,20201
TI,F,12/09/2002 12:00:00 AM,170,76834,20201
TI,M,02/13/2003 12:00:00 AM,170,76834,20201
CC,F,01/13/2003 12:00:00 AM,170,76834,20201
TI,F,11/11/2003 12:00:00 AM,170,76834,20201
TI,M,11/04/2003 12:00:00 AM,170,76834,20201
CC,M,10/31/2003 12:00:00 AM,170,76834,20201
TI,F,04/17/2003 12:00:00 AM,170,76834,20201
TI,M,07/02/2003 12:00:00 AM,170,76834,20201
TI,M,07/23/2003 12:00:00 AM,170,76834,20201
TI,F,07/22/2003 12:00:00 AM,170,76834,20201
TI,M,06/28/2003 12:00:00 AM,170,76834,20201
CC,F,07/13/2001 12:00:00 AM,170,76834,20201
TI,F,07/26/2003 12:00:00 AM,170,76834,20201
TI,F,07/17/2003 12:00:00 AM,170,76834,20201
TI,F,08/18/2003 12:00:00 AM,170,76834,20201
TI,M,08/16/2003 12:00:00 AM,170,76834,20201
CC,F,03/13/2001 12:00:00 AM,170,76834,20201
CC,F,02/12/2001 12:00:00 AM,170,76890,20201
CC,M,12/06/2000 12:00:00 AM,170,18205,20201
CC,M,02/12/2002 12:00:00 AM,170,76113,20201
CC,F,02/12/2002 12:00:00 AM,170,76834,20201
CC,M,06/26/2002 12:00:00 AM,170,76834,20201
CC,F,09/11/2002 12:00:00 AM,,27901,20201
TI,F,01/21/2003 12:00:00 AM,170,76834,20201
CC,F,10/09/2002 12:00:00 AM,170,76001,20201
TI,F,06/20/2003 12:00:00 AM,170,76834,20201
TI,M,09/22/2003 12:00:00 AM,170,76834,20201
CC,M,02/14/2001 12:00:00 AM,170,76834,20201
CC,M,03/31/2001 12:00:00 AM,170,76834,20201
CC,F,04/05/2001 12:00:00 AM,170,76834,20201
CC,M,11/21/2002 12:00:00 AM,170,76895,20201
CC,M,10/10/2002 12:00:00 AM,170,76895,20201
CC,M,06/17/2000 12:00:00 AM,170,76828,20201
CC,M,09/17/2001 12:00:00 AM,170,76828,20201
TI,F,08/17/2003 12:00:00 AM,170,76828,20201
CC,M,12/08/2000 12:00:00 AM,170,76834,20201
CC,F,12/17/2000 12:00:00 AM,170,76834,20201
CC,M,11/09/2000 12:00:00 AM,170,76834,20201
TI,F,08/29/2003 12:00:00 AM,170,76834,20201
TI,F,02/13/2003 12:00:00 AM,170,76834,20201
TI,F,10/05/2003 12:00:00 AM,170,76834,20201
TI,M,06/18/2003 12:00:00 AM,170,76834,20201
TI,F,08/04/2003 12:00:00 AM,170,76834,20201
TI,M,01/14/2003 12:00:00 AM,170,76834,20201
TI,M,01/01/2003 12:00:00 AM,170,76834,20201
CC,M,12/18/2001 12:00:00 AM,170,76834,20201
CC,M,12/31/2001 12:00:00 AM,170,76834,20201
CC,M,03/04/2002 12:00:00 AM,170,76834,20201
CC,F,01/22/2002 12:00:00 AM,170,76834,20201
CC,M,02/18/2002 12:00:00 AM,170,76834,20201
CC,F,05/27/2002 12:00:00 AM,170,76834,20201
CC,F,05/15/2002 12:00:00 AM,170,76834,20201
CC,F,05/27/2002 12:00:00 AM,170,76036,20201
TI,F,01/03/2003 12:00:00 AM,170,76834,20201
CC,M,10/21/2000 12:00:00 AM,170,76834,20201
TI,M,12/03/2002 12:00:00 AM,170,76834,20201
CC,F,12/27/2002 12:00:00 AM,170,76834,20201
CC,M,12/03/2002 12:00:00 AM,170,76834,20201
TI,F,12/03/2002 12:00:00 AM,170,76834,20201
CC,M,11/05/2002 12:00:00 AM,170,76834,20201
CC,F,11/27/2002 12:00:00 AM,170,76834000,20201
CC,F,11/15/2002 12:00:00 AM,170,76834,20201
TI,F,08/28/2003 12:00:00 AM,170,76834,20201
TI,M,08/20/2003 12:00:00 AM,170,76834,20201
TI,F,09/01/2003 12:00:00 AM,170,76834,20201
TI,F,05/07/2003 12:00:00 AM,170,76834,20201
CC,M,08/07/2002 12:00:00 AM,170,76834,20201
CC,M,08/23/2002 12:00:00 AM,170,76834,20201
CC,F,05/05/2002 12:00:00 AM,170,76834,20201
CC,F,05/06/2002 12:00:00 AM,170,76834,20201
CC,F,03/02/2002 12:00:00 AM,170,76834,20201
CC,F,07/13/2002 12:00:00 AM,170,76834,20201
CC,F,11/07/2002 12:00:00 AM,170,76834,20201
CC,F,06/23/2002 12:00:00 AM,170,76834,20201
CC,F,11/10/2002 12:00:00 AM,170,76834,20201
TI,F,03/08/2003 12:00:00 AM,170,76834,20201
TI,M,03/12/2003 12:00:00 AM,170,76834,20201
TI,F,03/21/2003 12:00:00 AM,170,76834,20201
TI,M,01/03/2003 12:00:00 AM,170,76834,20201
TI,M,01/29/2003 12:00:00 AM,170,76834,20201
CC,M,10/03/2002 12:00:00 AM,170,76834,20201
CC,M,09/17/2002 12:00:00 AM,170,76834,20201
CC,M,10/04/2002 12:00:00 AM,170,76834,20201
TI,F,04/03/2003 12:00:00 AM,170,76834,20201
TI,F,04/08/2003 12:00:00 AM,170,76834,20201
TI,M,04/09/2003 12:00:00 AM,170,76834,20201
TI,F,02/04/2003 12:00:00 AM,170,76834,20201
TI,M,03/04/2003 12:00:00 AM,170,76834,20201
TI,M,06/07/2003 12:00:00 AM,170,76834,20201
TI,M,06/07/2003 12:00:00 AM,170,76834,20201
TI,F,04/19/2003 12:00:00 AM,170,76834,20201
TI,M,04/14/2003 12:00:00 AM,170,76834,20201
TI,F,04/16/2003 12:00:00 AM,170,76834,20201
TI,F,07/13/2003 12:00:00 AM,170,76834,20201
TI,F,07/11/2003 12:00:00 AM,170,76834,20201
TI,F,07/09/2003 12:00:00 AM,170,76834,20201
TI,M,06/24/2003 12:00:00 AM,170,76616,20201
TI,F,07/31/2003 12:00:00 AM,170,76834,20201
TI,M,05/01/2003 12:00:00 AM,170,76834,20201
TI,M,05/07/2003 12:00:00 AM,170,76834,20201
TI,F,09/13/2003 12:00:00 AM,170,76834,20201
TI,F,07/29/2003 12:00:00 AM,170,76834,20201
TI,M,11/15/2003 12:00:00 AM,170,76834,20201
TI,M,11/01/2003 12:00:00 AM,170,76834,20201
TI,M,10/23/2003 12:00:00 AM,170,76834,20201
CC,F,06/13/2001 12:00:00 AM,170,76834,20201
CC,M,05/24/2001 12:00:00 AM,170,76834,20201
TI,M,06/13/2003 12:00:00 AM,170,76834,20201
TI,F,06/23/2003 12:00:00 AM,170,76834,20201
CC,M,11/14/2001 12:00:00 AM,170,76834,20201
CC,F,10/27/2001 12:00:00 AM,170,76834,20201
CC,F,08/20/2001 12:00:00 AM,170,76834,20201
TI,F,03/02/2003 12:00:00 AM,170,76834,20201
TI,F,07/24/2003 12:00:00 AM,170,76834,20201
CC,F,07/04/2001 12:00:00 AM,170,76834,20201
TI,M,08/12/2003 12:00:00 AM,170,76834,20201
TI,F,08/21/2003 12:00:00 AM,170,76834,20201
TI,F,08/22/2003 12:00:00 AM,170,76834,20201
TI,M,08/09/2003 12:00:00 AM,170,76834,20201
TI,F,07/17/2003 12:00:00 AM,170,76834,20201
TI,M,10/16/2003 12:00:00 AM,170,76834,20201
TI,M,09/27/2003 12:00:00 AM,170,76834,20201
TI,M,10/14/2003 12:00:00 AM,170,76834,20201
CC,F,04/26/2000 12:00:00 AM,170,76834,20201
CC,F,11/11/1999 12:00:00 AM,170,76834,20201
CC,M,06/03/2000 12:00:00 AM,170,76834,20201
CC,M,03/31/2001 12:00:00 AM,170,76834,20201
CC,F,08/17/2001 12:00:00 AM,170,76834,20201
TI,F,11/11/2003 12:00:00 AM,170,76834,20201
CC,F,05/21/2002 12:00:00 AM,170,76834,20201
CC,M,07/03/2002 12:00:00 AM,170,76834,20201
CC,F,01/05/2002 12:00:00 AM,170,76834,20201
CC,F,10/25/2001 12:00:00 AM,170,76834,20201
CC,M,01/13/2002 12:00:00 AM,170,76834,20201
CC,F,04/24/2002 12:00:00 AM,170,76834,20201
TI,M,05/03/2002 12:00:00 AM,170,76834,20201
CC,M,05/24/2002 12:00:00 AM,170,76834,20201
CC,M,05/25/2002 12:00:00 AM,170,76834,20201
CC,F,05/27/2002 12:00:00 AM,170,76834,20201
TI,M,04/04/2003 12:00:00 AM,170,76834,20201
CC,F,08/17/2002 12:00:00 AM,170,76834,20201
TI,M,01/10/2003 12:00:00 AM,170,76834,20201
TI,M,01/27/2003 12:00:00 AM,170,76834,20201
TI,F,01/20/2003 12:00:00 AM,170,76834,20201
TI,F,02/05/2003 12:00:00 AM,170,76834,20201
TI,F,02/08/2003 12:00:00 AM,170,76834,20201
CC,M,09/10/2002 12:00:00 AM,170,76834,20201
CC,F,11/16/2002 12:00:00 AM,170,76834,20201
TI,F,12/11/2002 12:00:00 AM,170,76834,20201
CC,F,10/11/2002 12:00:00 AM,170,76834,20201
CC,F,10/08/2002 12:00:00 AM,170,76834,20201
TI,M,12/31/2002 12:00:00 AM,170,76834,20201
CC,F,12/31/2002 12:00:00 AM,170,76834,20201
TI,F,03/23/2002 12:00:00 AM,170,76834,20201
CC,F,03/31/2002 12:00:00 AM,170,76834,20201
CC,M,04/01/2002 12:00:00 AM,170,76834,20201
TI,F,03/05/2003 12:00:00 AM,170,76834,20201
TI,M,03/02/2003 12:00:00 AM,170,76834,20201
TI,F,03/03/2003 12:00:00 AM,170,76834,20201
TI,F,03/18/2003 12:00:00 AM,170,76834,20201
TI,F,03/18/2003 12:00:00 AM,170,76834,20201
TI,M,03/21/2003 12:00:00 AM,170,76834,20201
TI,F,03/24/2003 12:00:00 AM,170,76834,20201
TI,M,05/16/2003 12:00:00 AM,170,76834,20201
TI,M,05/25/2003 12:00:00 AM,170,76834,20201
TI,F,06/04/2003 12:00:00 AM,170,76834,20201
TI,M,09/25/2003 12:00:00 AM,170,76834,20201
TI,F,09/23/2003 12:00:00 AM,170,76834,20201
TI,F,10/08/2003 12:00:00 AM,170,76834,20201
TI,M,09/24/2003 12:00:00 AM,170,76834,20201
TI,M,10/08/2003 12:00:00 AM,170,76834,20201
TI,M,10/08/2003 12:00:00 AM,170,76834,20201
TI,M,10/20/2003 12:00:00 AM,170,76834,20201
TI,M,10/26/2003 12:00:00 AM,170,76834,20201
TI,F,11/05/2003 12:00:00 AM,170,76834,20201
TI,F,09/18/2003 12:00:00 AM,170,76834,20201
TI,M,06/24/2003 12:00:00 AM,170,76834,20201
TI,F,06/23/2003 12:00:00 AM,170,76834,20201
TI,M,08/21/2003 12:00:00 AM,170,76834,20201
CC,F,09/12/2001 12:00:00 AM,170,76834,20201
TI,M,05/02/2003 12:00:00 AM,170,76834,20201
TI,F,08/13/2003 12:00:00 AM,170,76834,20201
TI,M,07/31/2003 12:00:00 AM,170,76834,20201
CC,F,06/11/2001 12:00:00 AM,170,76834,20201
CC,M,05/15/2001 12:00:00 AM,170,76834,20201
CC,F,08/11/2002 12:00:00 AM,170,76834,20201
CC,F,06/18/2002 12:00:00 AM,170,76834,20201
TI,F,06/03/2003 12:00:00 AM,170,18150,20201
CC,M,01/28/2002 12:00:00 AM,170,76834,20201
TI,M,12/20/2002 12:00:00 AM,170,44001,20201
CC,F,03/21/2001 12:00:00 AM,170,76895,20201
TI,M,12/30/2003 12:00:00 AM,170,76895,20201
TI,F,07/16/2003 12:00:00 AM,170,76895,20201
CC,F,09/23/2001 12:00:00 AM,170,76895,20201
CC,F,07/10/2002 12:00:00 AM,170,76895,20201
CC,M,05/08/2001 12:00:00 AM,170,76834,20201
TI,F,06/26/2003 12:00:00 AM,170,76895,20201
CC,M,08/31/2002 12:00:00 AM,170,76895,20201
TI,M,07/05/2003 12:00:00 AM,170,86001,20201
TI,F,02/10/2003 12:00:00 AM,170,86001,20201
CC,F,09/24/2001 12:00:00 AM,250,100019,20201
CC,M,03/17/2002 12:00:00 AM,170,19698,20201
TI,M,02/10/2003 12:00:00 AM,170,76400,20201
CC,F,12/12/2000 12:00:00 AM,170,41396,20201
CC,F,02/10/2001 12:00:00 AM,170,76250,20201
CC,M,03/07/2002 12:00:00 AM,170,76895,20201
CC,F,07/13/2000 12:00:00 AM,170,76111,20201
TI,M,02/01/2003 12:00:00 AM,170,76111,20201
TI,F,01/22/2003 12:00:00 AM,170,76111,20201
TI,M,02/26/2003 12:00:00 AM,170,76111,20201
TI,F,11/07/2003 12:00:00 AM,170,52390,20201
TI,F,05/01/2003 12:00:00 AM,170,76622,20201
TI,F,05/22/2003 12:00:00 AM,170,76622,20201
TI,M,06/07/2003 12:00:00 AM,170,76622,20201
TI,M,09/10/2003 12:00:00 AM,170,76001,20201
TI,F,03/23/2003 12:00:00 AM,170,76622,20201
TI,F,01/12/2003 12:00:00 AM,170,15572,20201
TI,M,12/16/2003 12:00:00 AM,170,76622,20201
TI,F,11/05/2003 12:00:00 AM,170,76622,20201
TI,M,10/17/2003 12:00:00 AM,170,76622,20201
TI,F,01/03/2003 12:00:00 AM,170,76001,20201
CC,M,10/10/2000 12:00:00 AM,170,76736,20201
CC,M,06/15/2001 12:00:00 AM,170,76736,20201
CC,F,06/14/2001 12:00:00 AM,170,76736,20201
CC,M,10/24/2000 12:00:00 AM,170,76622,20201
TI,F,11/28/2003 12:00:00 AM,170,76834,20201
TI,F,12/05/2003 12:00:00 AM,170,76834,20201
CC,F,06/26/2000 12:00:00 AM,170,76834,20201
TI,F,11/09/2003 12:00:00 AM,170,76834,20201
CC,F,05/09/2001 12:00:00 AM,170,76109,20201
CC,M,02/06/2003 12:00:00 AM,170,76109,20201
CC,M,07/27/2002 12:00:00 AM,170,76834000,20201
CC,M,06/03/2001 12:00:00 AM,170,76001,20201
CC,F,09/21/2001 12:00:00 AM,170,76834,20201
CC,F,06/18/2002 12:00:00 AM,170,76834,20201
TI,F,06/02/2003 12:00:00 AM,170,76622,20201
TI,M,09/17/2003 12:00:00 AM,170,76622,20201
TI,F,08/17/2003 12:00:00 AM,170,76109,20201
TI,M,04/11/2003 12:00:00 AM,170,76834,20201
CC,M,08/14/2000 12:00:00 AM,170,76834,20201
CC,M,06/10/2000 12:00:00 AM,170,76834,20201
CC,F,06/26/2002 12:00:00 AM,170,76834,20201
CC,M,01/03/2000 12:00:00 AM,170,76834,20201
CC,M,11/22/2001 12:00:00 AM,170,76113,20201
TI,F,06/11/2003 12:00:00 AM,170,76001,20201
CC,F,08/06/2000 12:00:00 AM,170,76834,20201
CC,M,09/20/2000 12:00:00 AM,170,76834,20201
TI,F,07/17/2003 12:00:00 AM,170,76834,20201
CC,F,12/27/2000 12:00:00 AM,170,76834,20201
CC,M,10/03/2001 12:00:00 AM,170,76834,20201
CC,F,06/20/2002 12:00:00 AM,170,63001,20201
TI,M,02/26/2003 12:00:00 AM,170,76834,20201
CC,M,02/13/2066 12:00:00 AM,170,66001,20201
CC,F,06/22/1992 12:00:00 AM,170,76111,20201
TI,F,03/19/2004 12:00:00 AM,170,11001,20201
TI,F,06/09/2005 12:00:00 AM,170,11001,20201
TI,F,04/03/2004 12:00:00 AM,170,11001,20201
TI,M,02/23/2004 12:00:00 AM,170,11001,20201
TI,F,05/12/2004 12:00:00 AM,170,11001,20201
TI,M,03/23/2003 12:00:00 AM,170,76318,20201
TI,M,01/11/2001 12:00:00 AM,170,76834,20201
TI,F,05/14/2004 12:00:00 AM,170,17380,20201
TI,M,08/31/2004 12:00:00 AM,170,17380,20201
CC,M,05/04/1985 12:00:00 AM,170,17388,20201
TI,M,08/16/2004 12:00:00 AM,170,19050,20201
TI,F,03/27/2004 12:00:00 AM,170,76834,20201
CC,F,03/21/1991 12:00:00 AM,170,19698,20201
CC,F,08/06/1995 12:00:00 AM,170,19698,20201
TI,F,07/17/2004 12:00:00 AM,170,25269,20201
CC,M,03/15/1999 12:00:00 AM,170,50001,20201
TI,F,07/23/2004 12:00:00 AM,170,27001,20201
TI,F,11/29/2003 12:00:00 AM,170,41396,20201
TI,F,09/01/2003 12:00:00 AM,170,52250,20201
TI,M,02/15/2004 12:00:00 AM,170,52356,20201
CC,F,09/07/1989 12:00:00 AM,170,17616,20201
TI,F,11/15/2003 12:00:00 AM,724,100011,20201
TI,F,12/04/2002 12:00:00 AM,170,52427,20201
TI,F,08/03/2004 12:00:00 AM,170,66001,20201
CC,F,04/29/1992 12:00:00 AM,170,66682,20201
CC,F,01/11/1991 12:00:00 AM,,0,20201
TI,M,09/09/2003 12:00:00 AM,170,76001,20201
TI,F,08/14/2004 12:00:00 AM,170,76001,20201
TI,M,11/04/2004 12:00:00 AM,170,76001,20201
TI,M,10/17/2003 12:00:00 AM,170,76001,20201
TI,M,01/05/2004 12:00:00 AM,170,76001,20201
CC,F,03/18/2004 12:00:00 AM,170,76001,20201
TI,M,11/06/2003 12:00:00 AM,170,76001,20201
TI,F,11/30/2003 12:00:00 AM,170,76001,20201
TI,F,12/20/2003 12:00:00 AM,170,76001,20201
TI,M,09/28/2004 12:00:00 AM,170,76001,20201
TI,M,11/28/2003 12:00:00 AM,170,76001,20201
TI,M,03/13/2004 12:00:00 AM,170,76109,20201
TI,F,11/04/2004 12:00:00 AM,170,76109,20201
TI,M,11/21/2004 12:00:00 AM,170,76109,20201
TI,F,11/13/2003 12:00:00 AM,170,76109,20201
CC,F,09/18/1993 12:00:00 AM,,0,20201
TI,F,03/20/2004 12:00:00 AM,170,76001,20201
CC,F,09/26/1987 12:00:00 AM,170,76036,20201
CC,M,02/07/1990 12:00:00 AM,170,76834,20201
CC,F,03/27/1994 12:00:00 AM,170,76834,20201
CC,F,05/03/1995 12:00:00 AM,170,76834,20201
CC,M,09/13/1998 12:00:00 AM,170,76036,20201
CC,M,06/15/1999 12:00:00 AM,170,76834,20201
TI,M,06/16/2004 12:00:00 AM,170,76111,20201
TI,M,08/18/2004 12:00:00 AM,170,76111,20201
TI,M,11/18/2004 12:00:00 AM,170,76111,20201
CC,F,10/25/1997 12:00:00 AM,170,76616,20201
TI,F,01/23/2004 12:00:00 AM,170,76111,20201
TI,M,02/06/2004 12:00:00 AM,170,76111,20201
TI,M,03/23/2004 12:00:00 AM,170,76111,20201
TI,F,04/12/2004 12:00:00 AM,170,76111,20201
TI,F,04/19/2004 12:00:00 AM,170,76111,20201
TI,M,05/05/2004 12:00:00 AM,170,76111,20201
TI,F,06/11/2004 12:00:00 AM,170,76111,20201
TI,M,10/10/2004 12:00:00 AM,170,76111,20201
CC,F,08/31/1999 12:00:00 AM,170,76400,20201
CC,M,06/23/1997 12:00:00 AM,170,76243,20201
CC,M,11/07/1992 12:00:00 AM,170,76306,20201
TI,M,05/24/2004 12:00:00 AM,170,76113,20201
CC,M,06/21/1986 12:00:00 AM,170,76113,20201
CC,M,04/16/1999 12:00:00 AM,170,76113,20201
CC,M,11/14/1987 12:00:00 AM,170,76113,20201
CC,M,02/16/1995 12:00:00 AM,170,76834,20201
CC,M,11/14/1997 12:00:00 AM,170,76834,20201
TI,M,02/24/2004 12:00:00 AM,170,76248,20201
TI,F,10/03/2004 12:00:00 AM,170,76736,20201
TI,F,02/04/2004 12:00:00 AM,170,76109,20201
TI,F,05/20/2004 12:00:00 AM,170,76109,20201
CC,M,10/25/1996 12:00:00 AM,170,76520,20201
TI,F,04/23/2004 12:00:00 AM,170,76622,20201
CC,F,11/25/1995 12:00:00 AM,170,76622,20201
TI,F,12/30/2003 12:00:00 AM,170,76147,20201
TI,F,12/13/2003 12:00:00 AM,170,76670,20201
CC,F,02/03/1993 12:00:00 AM,170,76111,20201
CC,M,12/02/1997 12:00:00 AM,170,76834,20201
CC,M,12/12/1997 12:00:00 AM,170,76670,20201
CC,M,06/26/1994 12:00:00 AM,170,76834,20201
CC,F,02/23/1993 12:00:00 AM,170,76111,20201
CC,F,10/25/1999 12:00:00 AM,170,76111,20201
TI,M,01/12/2004 12:00:00 AM,170,76520,20201
TI,M,01/24/2004 12:00:00 AM,170,76834,20201
CC,F,08/24/2001 12:00:00 AM,170,76001,20201
CC,M,07/18/1986 12:00:00 AM,170,76111,20201
CC,F,08/07/1988 12:00:00 AM,170,76111,20201
CC,M,02/13/1991 12:00:00 AM,170,76001,20201
CC,F,05/06/1991 12:00:00 AM,170,76111,20201
CC,F,04/20/1993 12:00:00 AM,170,76834,20201
CC,F,04/24/1995 12:00:00 AM,170,76111,20201
CC,F,11/28/1996 12:00:00 AM,170,76111,20201
CC,M,07/28/1997 12:00:00 AM,170,76113,20201
CC,F,04/29/1997 12:00:00 AM,170,76111,20201
CC,F,10/08/1997 12:00:00 AM,170,76616,20201
CC,M,02/13/1998 12:00:00 AM,170,76111,20201
CC,M,12/05/1998 12:00:00 AM,170,76111,20201
CC,M,01/25/1999 12:00:00 AM,170,76111,20201
CC,F,04/02/1999 12:00:00 AM,170,76111,20201
CC,M,08/25/1999 12:00:00 AM,170,76111,20201
CC,M,10/21/1999 12:00:00 AM,170,76111,20201
CC,M,12/07/1999 12:00:00 AM,170,76111,20201
CC,M,01/05/2000 12:00:00 AM,170,76111,20201
CC,F,10/14/1992 12:00:00 AM,,0,20201
TI,F,11/20/2004 12:00:00 AM,170,76109,20201
TI,F,01/02/2004 12:00:00 AM,170,76736,20201
TI,M,08/05/2004 12:00:00 AM,170,76736,20201
TI,M,02/22/2004 12:00:00 AM,170,76828,20201
TI,F,12/18/2003 12:00:00 AM,170,76834,20201
TI,F,12/31/2003 12:00:00 AM,170,76834,20201
TI,F,12/22/2003 12:00:00 AM,170,76834,20201
TI,F,02/02/2004 12:00:00 AM,170,76834,20201
TI,M,02/11/2004 12:00:00 AM,170,76834,20201
TI,M,02/21/2004 12:00:00 AM,170,76834,20201
TI,F,02/26/2004 12:00:00 AM,170,76834,20201
TI,M,03/03/2004 12:00:00 AM,170,76834,20201
TI,M,03/11/2004 12:00:00 AM,170,76834,20201
TI,F,08/05/2003 12:00:00 AM,170,76834,20201
TI,F,04/24/2004 12:00:00 AM,170,76834,20201
TI,F,05/14/2004 12:00:00 AM,170,76834,20201
TI,F,09/16/2004 12:00:00 AM,170,76834,20201
TI,M,09/25/2004 12:00:00 AM,170,76036,20201
TI,F,12/11/2004 12:00:00 AM,170,76834,20201
TI,M,04/08/2005 12:00:00 AM,170,76834,20201
CC,M,09/21/2000 12:00:00 AM,170,76890,20201
TI,M,02/06/2004 12:00:00 AM,170,76834,20201
TI,M,03/22/2004 12:00:00 AM,170,76834,20201
TI,F,03/28/2004 12:00:00 AM,170,76834,20201
TI,F,04/10/2004 12:00:00 AM,170,76834,20201
TI,F,04/19/2004 12:00:00 AM,170,76834,20201
TI,F,11/01/2003 12:00:00 AM,170,76834,20201
TI,F,07/28/2004 12:00:00 AM,170,76834,20201
TI,F,01/21/2004 12:00:00 AM,170,76834,20201
TI,M,03/28/2005 12:00:00 AM,170,76834,20201
CC,F,06/16/1987 12:00:00 AM,170,76834,20201
CC,M,09/20/1987 12:00:00 AM,170,76834,20201
